Temperature (C),Temperature (K),1/T (1/K),Rate Constant k (1/s),ln(k),Conversion (%),Pressure (bar),Agitation RPM,Residence Time (min),Heat Duty (kJ/mol),Cooling Load (kW),Scale-Up Success
70.72,343.87,0.00290808,0.009747611990635664,-4.63073295,37.034,7.689,1006,80.752,51.863,42.123,0
114.605,387.755,0.00257895,0.1090535796776207,-2.21591596,41.302,7.997,576,159.218,56.214,100.513,0
147.497,420.647,0.00237729,0.4788594811063462,-0.73634808,46.664,1.361,142,235.924,65.607,213.306,1
77.737,350.887,0.00284992,0.01493503266167095,-4.20404564,41.699,12.967,912,110.694,70.292,198.922,0
131.79,404.94,0.0024695,0.2434349828430158,-1.41290538,40.422,14.179,572,244.3,58.017,123.869,0
129.05,402.2,0.00248633,0.2151671335842237,-1.53634019,37.354,6.593,608,290.862,54.39,231.122,0
116.494,389.644,0.00256645,0.1195306091524188,-2.1241828,38.706,10.255,420,253.991,63.298,139.214,0
76.485,349.635,0.00286013,0.01385759910908917,-4.27892152,44.315,6.509,140,245.824,68.766,145.675,0
124.326,397.476,0.00251588,0.1732276076453086,-1.7531489,40.379,8.511,1082,250.304,60.703,205.358,0
154.838,427.988,0.00233651,0.6458597902395802,-0.43717284,49.189,10.79,1169,216.025,61.133,33.169,1
64.575,337.725,0.00296099,0.006611408393283792,-5.01895858,36.838,14.62,162,91.548,70.237,120.838,0
107.378,380.528,0.00262793,0.07613255131899213,-2.57527936,40.839,4.96,486,156.13,67.216,154.777,0
176.599,449.749,0.00222346,1.480366757027961,0.39228987,48.659,10.262,841,155.855,56.6,15.871,1
78.525,351.675,0.00284353,0.01565143526208341,-4.15719266,36.661,10.233,1003,265.352,58.411,169.37,0
108.513,381.663,0.00262011,0.0806254833413565,-2.51794051,39.524,6.725,416,248.947,68.761,237.53,0
160.886,434.036,0.00230396,0.8201271516475381,-0.19829589,41.874,7.565,315,274.572,72.289,232.497,0
92.453,365.603,0.00273521,0.03465221500031469,-3.36239363,41.653,14.92,214,242.07,62.876,148.068,0
111.182,384.332,0.00260192,0.09214053160781797,-2.38444035,43.425,10.437,423,156.255,59.838,90.162,0
152.706,425.856,0.00234821,0.5927410741424913,-0.52299761,47.422,13.729,840,95.687,55.863,122.418,0
117.778,390.928,0.00255802,0.1271566366184818,-2.06233559,43.047,4.25,934,138.331,60.679,28.967,0
194.864,468.014,0.00213669,2.798137679033933,1.02895408,48.556,12.115,558,19.035,51.623,219.027,0
195.865,469.015,0.00213213,2.893343412723945,1.06241272,54.425,6.708,926,174.835,59.015,69.965,1
138.637,411.787,0.00242844,0.329020662042769,-1.11163473,44.875,9.305,341,280.207,55.45,210.602,0
119.089,392.239,0.00254947,0.1353886644224536,-1.99960564,38.965,3.251,945,197.45,52.774,146.873,0
146.653,419.803,0.00238207,0.4623583178004784,-0.77141511,40.481,11.886,263,27.175,59.716,225.417,0
71.648,344.798,0.00290025,0.01032376332778379,-4.57330692,35.339,8.72,622,287.936,72.718,71.087,0
174.725,447.875,0.00223277,1.382689451467165,0.32403048,52.605,3.554,1181,216.523,70.386,95.062,1
84.906,358.056,0.00279286,0.02270007838974727,-3.7853869,40.735,12.579,884,172.318,56.537,210.034,0
48.686,321.836,0.00310717,0.002261988357217386,-6.09151105,36.945,8.033,179,293.289,64.378,128.198,0
128.075,401.225,0.00249237,0.2058371729913442,-1.58066985,45.741,7.318,894,19.434,61.382,22.889,0
86.451,359.601,0.00278086,0.02478918952020449,-3.69734763,44.953,1.226,537,215.985,58.41,200.155,0
184.079,457.229,0.00218709,1.933188538071836,0.65917073,54.111,11.929,871,97.709,72.764,70.552,1
78.887,352.037,0.00284061,0.01599084136605276,-4.13573914,39.933,14.721,750,64.808,55.056,223.169,0
127.85,401.0,0.00249377,0.2037359717846666,-1.59093038,42.863,12.869,506,138.45,68.495,65.659,0
143.621,416.771,0.0023994,0.4071546993180317,-0.89856207,45.974,8.917,356,275.444,58.505,194.094,0
37.502,310.652,0.00321904,0.0009955094347088,-6.91225596,37.769,11.043,810,159.872,53.632,161.23,0
149.152,422.302,0.00236797,0.5127370973071141,-0.66799205,40.303,9.881,959,130.336,64.189,86.227,0
118.549,391.699,0.00255298,0.1319419525689062,-2.02539321,45.466,2.138,1188,118.346,61.52,64.924,1
172.346,445.496,0.00224469,1.266870267979329,0.2365495,50.643,2.793,1059,100.981,50.048,72.048,1
141.26,414.41,0.00241307,0.3682993937739086,-0.9988591,47.401,6.737,849,106.358,61.683,112.541,1
35.918,309.068,0.00323553,0.0008820154890281127,-7.03330094,43.59,12.008,231,263.82,62.458,147.009,0
194.041,467.191,0.00214045,2.721920582066987,1.00133773,51.233,2.636,1051,46.077,49.769,55.321,1
115.685,388.835,0.00257178,0.1149382626621615,-2.16336014,38.942,3.577,490,110.505,71.899,171.961,0
50.258,323.408,0.00309207,0.002527059255715173,-5.980699,43.138,14.399,647,159.532,68.936,49.09,0
72.969,346.119,0.00288918,0.01119718768858099,-4.49209263,35.361,14.601,350,125.045,55.63,122.62,0
50.25,323.4,0.00309215,0.002525641463473603,-5.9812602,40.687,7.617,744,197.431,64.295,225.033,0
99.23,372.38,0.00268543,0.04992826328637747,-2.99716804,44.699,1.197,721,86.816,67.564,225.311,0
147.061,420.211,0.00237976,0.4702712195246716,-0.75444569,44.082,6.264,1007,293.261,71.901,161.119,0
69.638,342.788,0.00291725,0.009112744674315923,-4.69808133,41.317,8.609,1096,68.308,55.858,41.484,0
74.914,348.064,0.00287303,0.01260530869467965,-4.37363723,38.647,14.066,900,202.184,69.452,234.907,0
85.757,358.907,0.00278624,0.02383023078501309,-3.7368003,38.665,7.416,461,173.303,50.792,233.002,0
57.752,330.902,0.00302204,0.004224257741175258,-5.46691172,39.791,14.585,544,48.014,52.095,93.496,0
183.542,456.692,0.00218966,1.897054179991496,0.64030225,54.329,7.191,694,45.5,52.246,89.872,1
151.495,424.645,0.00235491,0.5643216851266794,-0.57213083,40.316,2.761,143,143.256,63.975,148.476,0
192.826,465.976,0.00214603,2.612713196056573,0.96038922,49.664,1.665,1100,239.096,52.733,208.556,1
186.054,459.204,0.00217768,2.071320582398235,0.72818637,49.911,1.684,230,299.23,56.714,219.763,1
138.51,411.66,0.00242919,0.3272170533012309,-1.11713156,46.576,3.931,306,225.83,58.968,215.22,0
115.571,388.721,0.00257254,0.1143039770620432,-2.16889391,36.349,5.776,1131,90.19,60.14,19.863,0
61.294,334.444,0.00299004,0.005342369243127195,-5.23208605,43.381,14.093,478,100.193,62.394,57.796,0
176.935,450.085,0.0022218,1.498505654472071,0.40446838,46.141,5.012,820,141.616,57.297,93.238,0
179.808,452.958,0.00220771,1.661738257641198,0.5078642,46.682,2.772,371,200.522,65.887,42.56,1
129.788,402.938,0.00248177,0.2224776361223934,-1.50292869,40.53,5.478,781,168.328,50.492,104.21,0
167.698,440.848,0.00226836,1.064928983045822,0.06290811,49.546,6.881,720,114.269,50.222,235.821,1
193.844,466.994,0.00214136,2.703947691323645,0.99471281,51.388,13.458,224,136.439,54.057,243.596,0
109.72,382.87,0.00261185,0.08566274253748471,-2.45733729,44.893,4.643,278,195.664,66.748,206.025,0
101.816,374.966,0.00266691,0.05719530395800414,-2.86128348,44.532,1.651,512,16.328,64.256,213.961,0
159.102,432.252,0.00231347,0.7648594516684495,-0.26806319,44.851,3.984,390,34.795,57.621,241.643,0
44.675,317.825,0.00314639,0.001696449686266604,-6.37921763,43.007,12.613,729,189.089,50.392,158.14,0
89.97,363.12,0.00275391,0.03020886977208652,-3.4996197,41.084,12.99,1050,293.644,61.276,232.943,0
167.759,440.909,0.00226804,1.067383875943875,0.06521068,48.385,11.053,856,20.685,49.23,140.684,0
169.34,442.49,0.00225994,1.132771367732166,0.12466717,49.319,3.872,537,149.284,53.102,72.695,1
172.472,445.622,0.00224405,1.272783482806789,0.24120622,52.069,2.031,739,208.385,58.536,82.385,1
42.601,315.751,0.00316705,0.001457764258099255,-6.53085135,44.082,2.436,953,14.44,71.49,122.947,0
110.767,383.917,0.00260473,0.09025861052860615,-2.40507628,45.855,14.929,827,169.451,52.444,27.19,0
72.15,345.3,0.00289603,0.010648129241884,-4.54237106,42.373,12.49,879,131.381,62.566,46.746,0
112.465,385.615,0.00259326,0.09818282954933517,-2.32092393,41.314,12.478,179,65.359,52.684,237.109,0
112.823,385.973,0.00259085,0.09993092587615622,-2.30327607,36.77,7.929,1087,64.429,55.896,227.874,0
150.395,423.545,0.00236102,0.539558528025434,-0.61700401,48.24,1.284,774,17.898,51.292,176.772,1
43.167,316.317,0.00316139,0.001519653650466801,-6.48927283,42.478,2.184,696,150.556,64.315,31.498,0
75.364,348.514,0.00286933,0.01295310915618783,-4.34641943,38.265,10.696,938,211.156,66.366,137.397,0
65.942,339.092,0.00294905,0.007216551682427198,-4.93137805,44.074,6.987,369,264.791,65.26,84.086,0
129.862,403.012,0.00248132,0.2232227247174374,-1.49958524,45.652,9.888,381,82.792,57.922,119.607,0
168.608,441.758,0.00226368,1.102071765932042,0.09719183,51.667,10.522,1069,296.955,63.518,35.767,1
69.51,342.66,0.00291834,0.009040175038868132,-4.70607674,41.759,2.702,1001,23.746,69.738,36.009,0
76.734,349.884,0.00285809,0.01406610345632542,-4.26398739,43.545,2.672,982,19.552,71.332,153.153,0
76.982,350.132,0.00285607,0.01427658727111254,-4.24913434,41.623,4.151,1045,27.574,54.425,103.656,0
120.24,393.39,0.00254201,0.1430049268947278,-1.9448762,45.513,12.951,924,52.687,61.939,40.132,0
180.965,454.115,0.00220209,1.731752177303745,0.54913372,45.415,3.636,236,222.489,60.59,170.998,0
168.244,441.394,0.00226555,1.087080115097347,0.08349531,48.536,10.408,608,28.116,50.23,249.635,0
113.983,387.133,0.00258309,0.1057880947383837,-2.24631729,45.478,11.187,1144,82.306,64.486,236.373,0
35.26,308.41,0.00324244,0.0008384555012815063,-7.08394905,38.881,6.229,519,107.392,70.553,175.411,0
56.271,329.421,0.00303563,0.003823475597367162,-5.56659543,37.498,5.33,848,54.24,63.133,145.087,0
71.643,344.793,0.00290029,0.01032057812068213,-4.5736155,42.321,2.467,478,147.099,49.991,161.739,0
74.292,347.442,0.00287818,0.0121384843248831,-4.41137435,41.475,8.41,467,89.016,51.144,209.227,0
131.481,404.631,0.00247139,0.2400898733066838,-1.42674195,40.69,1.78,453,274.969,69.214,245.937,0
199.48,472.63,0.00211582,3.261100650838735,1.18206476,56.795,11.56,251,200.702,68.711,117.601,1
183.299,456.449,0.00219083,1.880898164653975,0.63174941,55.323,9.204,1111,146.625,54.463,30.3,1
137.343,410.493,0.0024361,0.311050185026269,-1.16780101,43.385,9.949,984,255.792,66.715,149.17,0
66.313,339.463,0.00294583,0.007389238248122981,-4.90773063,42.444,3.645,1009,145.767,52.954,33.162,0
163.214,436.364,0.00229166,0.8975269132180361,-0.10811217,50.554,5.233,219,299.416,73.0,99.072,1
127.484,400.634,0.00249604,0.2003588100507661,-1.60764547,43.299,11.667,380,169.808,67.331,77.178,0
163.187,436.337,0.00229181,0.896593585428671,-0.1091526,42.644,8.642,109,238.06,67.026,169.863,0
40.224,313.374,0.00319108,0.001222195694654493,-6.70710629,37.608,13.704,738,105.393,49.023,100.693,0
41.42,314.57,0.00317894,0.00133598057487981,-6.61808974,44.21,8.547,945,230.143,68.825,179.825,0
61.69,334.84,0.0029865,0.005482790945411637,-5.20614101,36.351,12.857,916,155.292,49.557,244.32,0
95.927,369.077,0.00270946,0.04185694392113608,-3.17349757,43.313,4.224,1134,73.839,52.349,113.92,0
60.342,333.492,0.00299857,0.005018064014994494,-5.29471107,42.249,5.722,333,82.721,68.196,41.231,0
96.702,369.852,0.00270378,0.04363735768962013,-3.13184167,36.44,6.547,525,222.019,48.853,248.734,0
75.859,349.009,0.00286526,0.01334570166664127,-4.31656092,40.229,5.073,844,275.746,67.152,209.334,0
138.518,411.668,0.00242914,0.3273304068613444,-1.1167852,38.194,2.944,880,273.303,64.942,157.742,0
84.161,357.311,0.00279868,0.02175065136632728,-3.82811157,44.339,2.247,895,102.23,72.267,38.523,0
74.494,347.644,0.00287651,0.0122883443397406,-4.39910408,40.584,8.46,621,263.969,65.278,207.587,0
74.554,347.704,0.00287601,0.01233317871047165,-4.39546219,41.062,7.0,169,87.788,51.074,158.252,0
120.231,393.381,0.00254206,0.1429439192899341,-1.9453029,45.142,9.422,657,92.882,53.63,210.96,0
193.744,466.894,0.00214181,2.694864091299786,0.99134777,56.502,6.849,179,257.792,70.163,92.861,1
49.853,323.003,0.00309595,0.002456187911009135,-6.00914476,36.034,14.687,994,121.215,56.633,67.802,0
192.093,465.243,0.00214941,2.548696033643179,0.93558187,55.205,7.43,590,171.355,53.367,102.592,1
40.1,313.25,0.00319234,0.001210920676863425,-6.71637432,41.685,1.548,682,232.583,67.954,114.432,0
174.276,447.426,0.00223501,1.36014457451769,0.307591,43.61,3.238,293,68.214,61.537,168.514,0
112.026,385.176,0.00259622,0.09607659716832101,-2.34260952,38.744,4.208,601,137.499,61.785,192.251,0
193.807,466.957,0.00214152,2.700583649891887,0.99346792,54.393,8.025,314,194.947,68.219,58.989,1
59.834,332.984,0.00300315,0.004852432499252666,-5.32827515,39.657,14.134,200,276.322,73.135,152.639,0
162.258,435.408,0.0022967,0.8649966186506207,-0.14502968,41.385,10.491,1155,272.728,67.26,13.635,0
117.521,390.671,0.0025597,0.1255963450508918,-2.07468213,38.742,11.236,131,40.008,65.603,147.638,0
36.007,309.157,0.0032346,0.0008880638505578293,-7.02646691,38.372,8.862,674,87.355,57.565,24.644,0
177.91,451.06,0.002217,1.552249407113829,0.43970511,49.828,3.23,182,12.457,55.498,175.392,1
68.893,342.043,0.00292361,0.008697661666762085,-4.74470106,42.31,8.843,1011,125.332,59.612,204.755,0
100.282,373.432,0.00267786,0.05277792165281776,-2.94166233,45.188,14.934,933,296.311,60.912,225.512,0
129.053,402.203,0.00248631,0.2151964127823819,-1.53620412,37.363,1.57,1062,251.542,56.031,153.046,0
122.788,395.938,0.00252565,0.161241503161096,-1.82485202,43.406,6.035,478,140.042,69.58,42.225,0
106.088,379.238,0.00263687,0.07129954389038934,-2.64086535,36.265,10.098,983,244.981,58.967,137.877,0
162.294,435.444,0.00229651,0.8662025166124009,-0.14363654,48.543,3.579,539,160.161,58.536,150.443,1
162.156,435.306,0.00229723,0.8615879387375289,-0.14897815,46.24,8.855,827,138.88,49.931,145.337,0
162.923,436.073,0.00229319,0.8875126732979226,-0.11933248,47.199,12.327,449,53.092,48.939,160.358,0
87.341,360.491,0.00277399,0.02606987068182906,-3.64697501,45.036,6.365,952,187.05,70.193,244.27,0
160.878,434.028,0.002304,0.8198716581594641,-0.19860747,45.856,1.105,1001,167.06,72.085,56.809,1
139.613,412.763,0.0024227,0.3431786013073967,-1.06950426,45.711,5.557,849,103.105,55.019,111.006,0
79.421,352.571,0.00283631,0.0165036674343925,-4.10417265,40.522,12.443,165,116.773,58.983,89.327,0
73.343,346.493,0.00288606,0.01145634200643805,-4.46921182,43.322,5.128,1043,287.301,59.653,7.053,0
116.066,389.216,0.00256927,0.1170810075567809,-2.14488921,41.127,11.149,1071,105.295,63.575,174.338,0
120.189,393.339,0.00254234,0.1426595242510058,-1.94729444,45.152,11.007,418,176.019,65.247,33.856,0
153.867,427.017,0.00234183,0.6211673942071356,-0.47615468,47.417,9.932,733,161.887,60.23,114.025,0
72.343,345.493,0.00289441,0.01077527288108096,-4.53050132,35.471,2.021,744,33.504,63.876,106.877,0
47.352,320.502,0.00312011,0.002057221841939732,-6.18639883,36.025,8.105,1035,285.286,61.844,70.393,0
58.733,331.883,0.00301311,0.004510388351858139,-5.40137202,42.184,10.864,811,210.085,62.973,124.55,0
192.345,465.495,0.00214825,2.570548412530411,0.94411927,48.46,8.425,411,210.748,68.238,195.999,0
87.12,360.27,0.0027757,0.02574641098864397,-3.65946004,40.522,10.279,1074,108.3,50.064,29.875,0
77.606,350.756,0.00285098,0.0148188529725871,-4.21185506,36.485,4.313,447,254.46,69.426,216.773,0
95.837,368.987,0.00271012,0.04165447922079894,-3.17834637,43.637,5.303,1192,291.829,49.612,238.035,0
167.384,440.534,0.00226997,1.052370753687831,0.05104548,51.532,4.372,438,284.281,55.376,191.938,1
88.368,361.518,0.00276611,0.02762161575650714,-3.58915663,35.959,6.066,783,184.368,68.62,54.136,0
152.105,425.255,0.00235153,0.5784826834981234,-0.54734667,41.636,1.828,642,210.256,64.687,221.927,0
106.275,379.425,0.00263557,0.07198264114641265,-2.63133028,39.2,1.566,926,288.726,58.039,174.21,0
160.989,434.139,0.00230341,0.8234229060715561,-0.19428535,42.31,12.356,1193,296.521,52.673,244.432,0
161.985,435.135,0.00229814,0.8558999418174086,-0.1556018,42.62,9.712,1172,263.117,68.467,51.478,0
95.996,369.146,0.00270896,0.04201276578733112,-3.16978176,39.149,11.526,1011,16.852,49.973,237.002,0
76.181,349.331,0.00286261,0.01360683237771821,-4.29718323,40.918,7.664,381,171.394,52.491,223.189,0
174.655,447.805,0.00223311,1.379153219079395,0.3214697,46.121,1.625,1136,136.068,56.426,188.162,1
43.128,316.278,0.00316178,0.001515313382024743,-6.49213301,38.343,5.167,803,66.372,59.341,150.146,0
116.859,390.009,0.00256404,0.1216557196137149,-2.10656019,45.465,4.748,1135,156.541,51.456,81.187,0
123.879,397.029,0.00251871,0.1696646858046303,-1.77393123,40.81,12.724,185,157.662,66.54,215.494,0
83.618,356.768,0.00280294,0.02108139752720851,-3.85936426,43.564,9.797,801,95.401,70.751,156.216,0
181.907,455.057,0.00219753,1.790651144030229,0.58257932,47.78,12.545,123,11.531,51.199,146.388,0
192.416,465.566,0.00214792,2.576734694874257,0.94652298,55.971,14.842,989,240.777,61.959,27.992,1
88.555,361.705,0.00276468,0.02791296001378117,-3.57866418,37.635,9.393,461,121.607,56.107,165.04,0
188.456,461.606,0.00216635,2.250893966349769,0.81132746,56.249,13.118,716,296.113,62.359,22.126,1
46.237,319.387,0.003131,0.001899210106694631,-6.26631721,39.599,1.24,493,261.74,71.425,123.649,0
187.222,460.372,0.00217216,2.157010075807017,0.76872304,47.309,5.35,136,165.235,57.356,222.279,0
100.655,373.805,0.00267519,0.05382285471700061,-2.92205709,35.861,9.439,554,130.858,67.611,109.754,0
184.791,457.941,0.00218369,1.982026736627493,0.68411993,54.97,10.776,721,83.447,70.277,81.79,1
64.604,337.754,0.00296073,0.006623752316138943,-5.01709325,36.624,10.78,891,72.59,57.273,105.688,0
91.73,364.88,0.00274063,0.03330131528901407,-3.40215838,44.494,10.913,522,19.69,66.965,238.607,0
156.997,430.147,0.00232479,0.7038935278714216,-0.35112817,47.677,14.362,1068,46.742,66.441,154.543,0
68.428,341.578,0.00292759,0.008447351131908643,-4.77390236,40.784,10.274,423,270.238,50.542,58.038,0
120.388,393.538,0.00254105,0.1440115027800262,-1.9378621,39.328,14.128,1071,208.113,59.692,110.846,0
165.33,438.48,0.00228061,0.9733886505975134,-0.02697184,47.005,1.358,1034,50.742,65.575,164.347,1
80.576,353.726,0.00282705,0.01766406645266904,-4.03622285,35.731,10.851,474,172.674,64.825,85.517,0
81.903,355.053,0.00281648,0.01908791536969052,-3.95869985,37.788,12.045,1057,127.085,72.628,224.013,0
66.79,339.94,0.0029417,0.007616771791135142,-4.87740265,43.805,8.268,619,117.55,49.932,42.492,0
105.8,378.95,0.00263887,0.07025886582972579,-2.65556877,36.941,13.992,189,86.002,69.083,73.178,0
101.48,374.63,0.0026693,0.05620031154114261,-2.87883298,40.486,10.135,1100,238.051,54.85,210.196,0
64.19,337.34,0.00296437,0.006449499532206416,-5.04375274,36.281,6.94,617,233.283,62.311,130.803,0
145.895,419.045,0.00238638,0.447969847188678,-0.80302935,45.809,7.514,1044,54.479,56.285,142.607,0
80.314,353.464,0.00282914,0.01739456239310602,-4.05159763,37.897,10.647,703,232.577,61.23,65.742,0
40.811,313.961,0.00318511,0.001276884715051215,-6.66333198,37.391,13.24,948,257.855,60.394,107.904,0
143.199,416.349,0.00240183,0.3999541136924556,-0.91640545,39.12,8.656,102,170.361,54.188,59.5,0
119.141,392.291,0.00254913,0.1357247770838198,-1.99712614,44.842,3.19,651,155.672,64.278,218.431,0
65.909,339.059,0.00294934,0.007201370225671549,-4.93348396,38.124,13.133,372,118.975,49.611,228.948,0
137.979,411.129,0.00243233,0.3197706863791987,-1.14015115,42.039,9.241,266,75.723,70.909,43.825,0
193.281,466.431,0.00214394,2.653153234606772,0.97574883,49.684,12.81,232,103.002,56.939,16.904,0
73.06,346.21,0.00288842,0.01125975040273442,-4.48652082,35.923,6.162,884,273.788,65.878,39.88,0
182.151,455.301,0.00219635,1.806190530268679,0.59121995,54.903,8.015,164,15.828,49.763,127.344,1
170.442,443.592,0.00225432,1.180407003752498,0.1658593,45.977,9.712,453,37.126,51.156,88.705,0
75.868,349.018,0.00286518,0.01335293830725274,-4.31601882,41.294,12.181,717,299.997,72.079,199.779,0
167.902,441.052,0.00226731,1.073158315449371,0.070606,48.749,13.377,302,121.634,69.787,69.073,0
164.73,437.88,0.00228373,0.9513247035891877,-0.04989984,50.307,4.069,1162,154.182,54.729,23.958,1
119.997,393.147,0.00254358,0.1413658551125853,-1.95640403,38.725,3.004,857,244.194,51.262,172.481,0
137.248,410.398,0.00243666,0.3097658900981791,-1.17193846,46.099,12.847,215,222.032,73.137,184.147,0
148.393,421.543,0.00237224,0.4969458590377783,-0.69927419,43.16,2.793,164,211.297,65.827,45.508,0
178.326,451.476,0.00221496,1.575689770243946,0.45469313,53.236,2.542,479,265.045,65.161,118.369,1
111.583,384.733,0.00259921,0.09399225777831319,-2.36454286,38.27,10.13,812,103.24,50.18,23.634,0
111.236,384.386,0.00260155,0.09238797318431831,-2.38175847,43.201,11.088,324,14.99,58.093,147.169,0
101.646,374.796,0.00266812,0.05668992581535401,-2.87015876,41.439,9.5,603,203.757,69.662,101.143,0
42.483,315.633,0.00316824,0.001445155364830189,-6.53953844,39.638,13.291,533,298.266,56.238,43.426,0
114.257,387.407,0.00258126,0.1072156517616779,-2.23291304,39.647,2.127,303,25.685,70.527,33.119,0
108.995,382.145,0.00261681,0.08260430546891336,-2.49369348,41.555,1.233,290,217.468,62.499,154.054,0
149.164,422.314,0.00236791,0.5129902860480904,-0.66749837,43.61,6.552,912,158.695,63.924,224.729,0
74.251,347.401,0.00287852,0.01210826994525058,-4.41386659,37.07,8.524,387,150.505,50.763,115.963,0
84.562,357.712,0.00279555,0.0222571340884036,-3.80509269,36.133,11.005,461,94.922,54.686,218.259,0
68.175,341.325,0.00292976,0.008313922146701177,-4.7898238,35.577,11.933,330,45.525,62.958,152.056,0
57.417,330.567,0.00302511,0.00413039657406188,-5.48938185,44.031,7.603,409,213.116,65.546,222.432,0
135.061,408.211,0.00244971,0.2814728443138338,-1.2677193,45.746,1.024,848,36.64,58.305,6.324,1
112.882,386.032,0.00259046,0.100221677759709,-2.30037077,35.986,8.977,113,266.289,60.318,161.304,0
117.607,390.757,0.00255914,0.1261165508357101,-2.07054879,37.467,4.198,826,100.84,51.116,136.42,0
163.313,436.463,0.00229114,0.9009564428754301,-0.10429837,44.514,3.203,900,264.011,59.852,117.847,0
55.774,328.924,0.00304022,0.003696943581763179,-5.60024886,41.827,6.173,413,201.674,51.581,124.29,0
113.797,386.947,0.00258433,0.1048287357349273,-2.25542735,36.269,10.904,601,31.156,68.711,178.102,0
66.525,339.675,0.00294399,0.007489591590664777,-4.89424101,36.304,4.545,1065,274.529,49.547,40.36,0
166.58,439.73,0.00227412,1.020807381158577,0.02059386,43.067,11.467,563,72.72,52.98,65.795,0
38.65,311.8,0.00320718,0.001085952738147959,-6.82529758,37.707,13.942,804,10.411,55.612,202.436,0
178.536,451.686,0.00221393,1.58764010945687,0.46224871,52.222,12.161,187,108.962,67.72,75.172,1
59.391,332.541,0.00300715,0.004712068377972264,-5.35762832,37.484,11.905,746,243.355,63.792,90.663,0
96.514,369.664,0.00270516,0.04319931942365576,-3.14193054,41.106,1.564,655,11.493,66.246,29.729,0
62.875,336.025,0.00297597,0.005923263294855042,-5.12886775,44.792,11.388,821,56.521,72.389,68.998,0
184.414,457.564,0.00218549,1.956034363267218,0.67091914,55.622,5.84,316,105.127,53.182,101.454,1
92.688,365.838,0.00273345,0.03510181094047426,-3.34950256,35.929,14.75,961,137.19,70.331,170.398,0
177.253,450.403,0.00222023,1.51585212527211,0.41597774,52.111,1.796,326,183.941,71.8,84.722,1
159.447,432.597,0.00231162,0.7752836542756175,-0.25452631,49.672,4.382,280,286.36,72.334,194.517,1
141.799,414.949,0.00240993,0.3768675639541575,-0.97586144,43.142,14.033,247,178.41,51.749,49.328,0
139.678,412.828,0.00242232,0.3441404158667709,-1.06670552,43.365,10.857,630,43.231,50.861,12.92,0
79.132,352.282,0.00283863,0.01622431063328331,-4.12124451,43.166,6.519,918,188.859,62.959,23.973,0
158.437,431.587,0.00231703,0.7451147367679579,-0.29421706,50.48,9.44,1071,186.66,68.414,32.642,1
186.889,460.039,0.00217373,2.132269486678077,0.7571869,55.84,6.168,1124,65.723,50.377,222.135,1
134.876,408.026,0.00245082,0.2791883656157454,-1.27586858,47.27,11.871,1007,39.913,55.185,27.419,0
104.367,377.517,0.00264889,0.06528049103679995,-2.72906205,44.35,3.885,1137,66.655,68.925,107.696,0
43.672,316.822,0.00315635,0.001576889885238316,-6.4523008,40.356,8.964,351,175.902,69.567,179.265,0
185.938,459.088,0.00217823,2.062975182395204,0.7241492,47.591,6.135,562,242.098,65.263,158.29,0
147.947,421.097,0.00237475,0.487868847751137,-0.71770866,45.122,8.114,973,277.926,54.642,100.657,0
113.857,387.007,0.00258393,0.1051373525676178,-2.25248766,45.339,7.509,538,99.582,49.967,153.576,0
128.843,401.993,0.00248761,0.2131554144270341,-1.54573373,39.424,2.354,816,202.124,53.949,181.829,0
128.5,401.65,0.00248973,0.2098588324528382,-1.5613202,40.24,14.828,1099,136.856,64.53,234.899,0
61.631,334.781,0.00298703,0.005461659115835797,-5.21000267,37.611,1.371,223,252.929,67.753,76.289,0
127.796,400.946,0.0024941,0.2032345351747588,-1.59339462,43.161,3.182,641,193.356,64.802,198.723,0
57.873,331.023,0.00302094,0.004258634044804834,-5.45880682,44.728,9.542,1106,251.426,69.105,171.789,0
69.337,342.487,0.00291982,0.008942925230871283,-4.71689254,44.756,7.983,451,36.124,71.867,141.402,0
91.816,364.966,0.00273998,0.03345947886848877,-3.39742016,43.818,9.454,1077,195.611,67.186,132.227,0
153.061,426.211,0.00234626,0.6013084065745785,-0.50864732,48.82,10.847,649,182.175,50.431,125.897,0
99.236,372.386,0.00268539,0.04994411611519312,-2.99685058,37.351,8.45,888,31.81,70.158,233.754,0
194.022,467.172,0.00214054,2.720182625552162,1.00069902,56.568,13.449,147,159.793,55.665,136.152,1
148.014,421.164,0.00237437,0.4892229964067075,-0.71493687,42.424,14.642,485,276.732,71.495,11.472,0
46.029,319.179,0.00313304,0.001870990048465493,-6.28128755,35.6,4.728,792,28.435,65.572,223.471,0
120.908,394.058,0.0025377,0.1475984649786923,-1.91325977,38.854,6.766,618,212.911,50.003,218.64,0
49.705,322.855,0.00309737,0.002430744818399926,-6.01955756,43.162,3.709,269,288.872,53.876,92.396,0
78.629,351.779,0.00284269,0.01574827106586757,-4.15102469,38.214,7.898,424,79.515,49.577,105.936,0
132.515,405.665,0.00246509,0.251446839358955,-1.38052369,42.728,11.772,181,171.917,64.196,83.163,0
197.78,470.93,0.00212346,3.083377752068614,1.12602567,55.542,4.368,343,110.634,64.646,212.091,1
143.18,416.33,0.00240194,0.3996325894470401,-0.91720968,40.382,10.373,1181,100.823,69.765,240.251,0
91.058,364.208,0.00274568,0.03208843094450269,-3.43925972,37.252,13.787,191,116.522,64.524,115.696,0
