Temperature (C),Temperature (K),1/T (1/K),Rate Constant k (1/s),ln(k),Conversion (%),Pressure (bar),Agitation RPM,Residence Time (min),Heat Duty (kJ/mol),Cooling Load (kW),Scale-Up Success
148.807,421.957,0.00236991,0.9131784922219298,-0.09082392,43.786,2.339,910,189.185,54.683,54.138,0
114.454,387.604,0.00257995,0.2454799291149048,-1.40454009,37.804,11.453,1085,284.218,54.185,129.488,0
176.784,449.934,0.00222255,2.295269672257812,0.83085034,49.427,7.22,908,103.998,57.361,150.95,1
48.0,321.15,0.00311381,0.00870764109776297,-4.74355435,35.664,11.14,940,272.872,49.011,234.739,0
63.178,336.328,0.00297329,0.02097006154294401,-3.8646595,36.234,10.197,259,145.465,43.434,135.267,0
145.166,418.316,0.00239054,0.8026478128178238,-0.21983925,45.467,9.679,499,130.223,49.079,36.012,0
146.261,419.411,0.0023843,0.8345993875882266,-0.18080344,42.25,4.186,1195,66.056,57.195,31.972,0
169.404,442.554,0.00225961,1.820368659952222,0.59903904,46.504,9.865,315,149.594,48.353,132.031,0
137.346,410.496,0.00243608,0.6037048450130008,-0.50466987,48.581,14.789,472,85.522,44.351,182.812,0
87.024,360.174,0.00277644,0.07183052988405525,-2.63344569,35.878,9.82,334,113.805,61.865,76.793,0
49.381,322.531,0.00310048,0.009464895139738737,-4.66016557,36.247,5.973,1053,187.644,55.34,224.479,0
143.288,416.438,0.00240132,0.7503119026410334,-0.28726629,44.037,6.32,912,59.724,58.845,11.48,0
79.161,352.311,0.0028384,0.04875198640242961,-3.02100934,39.583,9.256,999,135.236,46.615,60.06,0
153.244,426.394,0.00234525,1.065472513838923,0.06341838,47.494,2.351,708,217.425,57.102,219.79,1
179.56,452.71,0.00220892,2.499499290384653,0.91609043,52.35,10.492,933,154.869,42.386,84.793,1
139.674,412.824,0.00242234,0.6578697914808425,-0.41874825,48.513,7.801,621,131.584,58.3,64.177,1
95.675,368.825,0.00271131,0.1079449452008688,-2.22613395,43.631,6.415,1028,179.145,58.978,189.889,0
92.508,365.658,0.0027348,0.09319993096404827,-2.3730083,43.272,10.981,835,124.819,47.413,190.903,0
105.595,378.745,0.0026403,0.1683052985675338,-1.7819757,41.715,5.511,965,155.608,59.364,64.46,0
104.22,377.37,0.00264992,0.1584769796355239,-1.84214594,43.03,14.546,1109,167.823,53.033,105.018,0
62.456,335.606,0.00297968,0.02014766930590018,-3.90466666,42.747,4.341,864,217.007,58.033,171.279,0
95.703,368.853,0.00271111,0.108083991539061,-2.22484665,45.543,10.333,700,123.02,60.412,67.808,0
36.634,309.784,0.00322806,0.004261616526431313,-5.45810672,36.991,12.374,1001,91.443,49.628,204.904,0
51.223,324.373,0.00308287,0.01056672438455026,-4.55004542,43.195,4.074,790,135.197,50.953,96.598,0
129.794,402.944,0.00248173,0.4537391975748093,-0.7902327,45.162,5.228,1069,66.823,56.734,156.052,0
57.768,330.918,0.0030219,0.01547262396778996,-4.16868301,35.408,12.834,713,226.711,57.379,161.176,0
145.768,418.918,0.0023871,0.8200801385060942,-0.19835321,45.823,7.703,287,175.06,59.093,133.975,0
107.556,380.706,0.0026267,0.1832481652633984,-1.69691395,39.478,3.526,689,151.719,53.631,87.575,0
137.056,410.206,0.0024378,0.5972368731774456,-0.51544147,45.308,2.655,625,133.849,46.714,175.57,0
42.101,315.251,0.00317208,0.006048296328898332,-5.10797865,39.86,5.783,449,125.417,59.459,192.614,0
94.936,368.086,0.00271676,0.1043316922396167,-2.26018011,36.938,6.247,689,191.4,48.831,89.218,0
96.803,369.953,0.00270305,0.1136730885828782,-2.17442859,44.898,10.906,923,269.79,59.301,170.382,0
43.937,317.087,0.00315371,0.006784584857778386,-4.99310217,36.412,8.157,614,117.955,48.153,123.637,0
163.888,437.038,0.00228813,1.522973709373068,0.42066481,50.983,14.679,243,134.315,43.866,139.916,0
171.529,444.679,0.00224881,1.947556807989715,0.66657567,54.758,2.705,276,96.806,56.623,238.019,1
37.337,310.487,0.00322075,0.004460952199772276,-5.41239304,40.563,13.428,1198,61.216,59.503,86.088,0
172.438,445.588,0.00224423,2.004247630007479,0.69526874,52.662,6.518,539,258.745,47.513,224.756,1
163.819,436.969,0.00228849,1.519535958723532,0.418405,53.82,9.764,718,245.102,57.731,106.88,1
91.944,365.094,0.00273902,0.09076950130335158,-2.39943194,44.438,1.102,395,245.241,42.268,162.17,0
36.546,309.696,0.00322897,0.004237237822335265,-5.46384368,38.435,2.069,317,166.86,59.776,35.369,0
159.497,432.647,0.00231135,1.317082308045486,0.27541892,45.395,12.73,685,238.859,51.904,99.171,0
173.5,446.65,0.00223889,2.072267495404048,0.72864342,53.668,1.279,1157,173.713,56.748,142.299,1
178.958,452.108,0.00221186,2.453938421482902,0.89769425,47.931,14.612,1086,37.698,54.504,167.075,0
81.921,355.071,0.00281634,0.05596576676839698,-2.88301508,38.734,2.621,697,257.213,50.457,102.059,0
58.702,331.852,0.00301339,0.01631798420098873,-4.11548745,37.32,7.27,784,212.035,49.8,43.597,0
113.237,386.387,0.00258808,0.2333152830890495,-1.45536459,39.765,5.705,523,127.227,55.602,27.503,0
140.679,413.829,0.00241646,0.682526075235828,-0.38195455,46.339,13.796,703,245.942,47.29,147.648,0
94.236,367.386,0.00272193,0.1010079726125867,-2.29255583,41.293,1.322,1020,130.437,47.569,144.232,0
73.108,346.258,0.00288802,0.0357448350472718,-3.33134949,37.986,4.614,1113,142.633,43.074,122.705,0
117.289,390.439,0.00256122,0.2759948179924914,-1.28737319,46.98,14.802,388,257.17,53.912,144.098,0
90.951,364.101,0.00274649,0.0866261665084491,-2.44615336,38.067,6.145,983,260.219,62.377,118.269,0
124.447,397.597,0.00251511,0.3682557812232632,-0.99897752,43.759,2.014,1143,188.54,50.08,222.813,0
67.359,340.509,0.00293678,0.02634914202243091,-3.63631957,38.397,14.132,900,56.461,45.002,71.122,0
174.691,447.841,0.00223294,2.15089444878608,0.76588378,53.178,9.517,832,49.252,53.794,143.911,1
60.112,333.262,0.00300064,0.01767248518567165,-4.03574636,42.743,8.339,405,107.144,60.02,171.207,0
139.596,412.746,0.0024228,0.6559889227388224,-0.42161138,48.27,3.048,1033,248.378,49.32,16.439,1
149.546,422.696,0.00236577,0.9371522712537242,-0.0649095,46.858,1.305,439,21.546,60.032,227.495,1
54.065,327.215,0.00305609,0.0124931539330288,-4.38257447,38.76,3.735,453,97.586,44.945,160.192,0
144.925,418.075,0.00239192,0.7957596010136848,-0.22845815,46.382,9.262,172,95.067,56.202,70.999,0
72.673,345.823,0.00289165,0.0349418310440707,-3.35407057,45.148,10.592,1137,249.032,53.603,72.159,0
116.851,390.001,0.0025641,0.2710738711754179,-1.30536391,47.279,6.103,338,246.621,58.475,182.843,0
65.53,338.68,0.00295264,0.02386089482266738,-3.73551436,37.659,10.489,1107,15.013,59.504,209.553,0
73.424,346.574,0.00288539,0.03633841490831654,-3.31487984,44.399,11.314,717,50.062,50.903,47.446,0
65.671,338.821,0.00295141,0.02404497590968306,-3.72782921,35.294,10.703,824,143.211,49.714,74.974,0
122.659,395.809,0.00252647,0.3429952608033223,-1.07003865,42.72,1.074,126,130.129,61.905,12.709,0
75.348,348.498,0.00286946,0.04014541329826884,-3.21524708,43.787,14.307,380,101.895,51.303,215.77,0
171.125,444.275,0.00225086,1.922805854277325,0.6537855,47.493,2.628,968,66.878,62.174,201.735,1
69.655,342.805,0.00291711,0.02979854617306607,-3.51329567,45.169,8.672,566,286.842,50.396,108.715,0
121.273,394.423,0.00253535,0.3244686955396876,-1.12556622,44.342,5.382,882,229.037,60.564,73.664,0
106.171,379.321,0.00263629,0.172579120372107,-1.75689948,43.813,12.316,820,193.607,49.643,241.5,0
91.75,364.9,0.00274048,0.08994653851668791,-2.4085398,36.668,12.382,1049,275.53,53.894,178.504,0
86.722,359.872,0.00277877,0.07079135571571817,-2.64801838,42.88,7.618,480,217.897,45.584,20.54,0
151.369,424.519,0.00235561,0.9986325341466398,-0.0013684,43.363,2.91,763,122.881,60.986,213.73,0
86.748,359.898,0.00277857,0.0708802946827769,-2.64676282,39.398,1.919,220,121.584,41.916,142.576,0
118.014,391.164,0.00255647,0.2843121373167363,-1.25768257,42.346,1.874,529,93.747,59.974,193.373,0
97.052,370.202,0.00270123,0.1149730683328869,-2.16305737,41.049,7.616,274,148.252,60.253,135.469,0
83.18,356.33,0.00280639,0.05955960638675645,-2.82077768,41.991,10.711,182,212.766,56.075,233.028,0
46.378,319.528,0.00312962,0.007887974603257982,-4.84241588,38.436,14.287,345,173.292,45.628,74.937,0
171.324,444.474,0.00224985,1.934963598411757,0.66008851,48.243,12.658,605,141.962,52.765,93.901,0
176.282,449.432,0.00222503,2.259906542216917,0.81532346,54.211,14.12,471,271.893,53.532,168.31,1
108.741,381.891,0.00261855,0.1928319911306205,-1.64593598,42.152,9.407,866,175.462,61.543,172.409,0
91.47,364.62,0.00274258,0.0887703785231958,-2.42170226,43.417,3.393,1143,212.05,56.014,226.435,0
116.436,389.586,0.00256683,0.266482359424307,-1.32244723,43.371,2.348,1120,115.911,58.75,28.957,0
142.059,415.209,0.00240843,0.7176867729479418,-0.33172205,50.301,14.059,170,264.134,57.875,97.65,0
170.57,443.72,0.00225367,1.889244242526903,0.63617688,48.15,8.172,358,102.397,62.019,193.641,0
109.391,382.541,0.0026141,0.1982735739281154,-1.61810752,40.586,6.081,931,154.035,62.336,85.886,0
138.538,411.688,0.00242902,0.6309338584077183,-0.46055424,43.854,10.541,963,156.162,61.787,152.504,0
96.688,369.838,0.00270389,0.1130770838497218,-2.17968553,42.648,11.206,488,195.39,47.408,196.298,0
177.476,450.626,0.00221914,2.344793218912394,0.85219722,54.234,9.439,1141,18.896,47.112,58.796,1
94.125,367.275,0.00272276,0.1004896010131771,-2.29770103,38.239,1.465,821,19.365,45.38,18.523,0
66.775,339.925,0.00294183,0.02553062734463419,-3.66787648,43.779,13.218,511,90.217,47.417,81.209,0
128.603,401.753,0.00248909,0.4333333891900523,-0.8362479,47.666,14.146,1017,258.913,45.629,214.864,0
47.405,320.555,0.00311959,0.008398487535378831,-4.77970364,44.823,8.126,942,144.958,52.632,88.201,0
77.596,350.746,0.00285107,0.0450392509321462,-3.10022093,39.095,5.398,847,120.968,58.827,214.793,0
174.6,447.75,0.00223339,2.144797982706121,0.76304537,52.887,13.897,725,94.313,59.891,98.949,1
121.155,394.305,0.00253611,0.3229325811573994,-1.1303117,38.862,14.446,558,106.919,58.132,94.964,0
108.865,382.015,0.0026177,0.1938598397290548,-1.64061986,40.796,8.908,316,264.5,50.491,78.623,0
179.776,452.926,0.00220787,2.516022113604448,0.92267913,50.461,14.975,520,113.135,53.998,248.855,0
53.305,326.455,0.00306321,0.01194940868865206,-4.42707348,44.404,5.81,425,251.763,56.269,19.785,0
35.912,309.062,0.0032356,0.004065281106039628,-5.50527239,44.087,5.934,703,275.077,46.514,190.947,0
44.361,317.511,0.0031495,0.006965667799385819,-4.9667618,37.629,8.175,378,256.164,58.166,152.353,0
140.91,414.06,0.00241511,0.6883053399027931,-0.37352273,47.433,3.867,676,19.364,62.22,64.916,1
102.079,375.229,0.00266504,0.1441768836316545,-1.93671437,43.031,11.103,954,70.487,51.167,132.57,0
118.359,391.509,0.00255422,0.2883464577775876,-1.24359254,46.0,12.063,996,196.803,46.142,100.173,0
146.311,419.461,0.00238401,0.8360842836014669,-0.17902585,45.251,6.584,310,41.043,57.493,56.521,0
70.658,343.808,0.0029086,0.03142760041710511,-3.46006878,37.248,11.617,803,280.426,60.927,12.003,0
39.687,312.837,0.00319655,0.005189738951557618,-5.26107188,41.367,3.917,1062,43.705,60.7,211.586,0
111.399,384.549,0.00260045,0.2159446452934281,-1.53273318,42.521,3.455,989,121.692,60.235,20.24,0
173.588,446.738,0.00223845,2.077991509455547,0.73140181,51.816,14.001,642,112.01,54.532,144.104,1
178.849,451.999,0.00221239,2.445765457394788,0.89435814,52.511,5.651,872,118.386,58.534,35.986,1
127.989,401.139,0.0024929,0.4231295011787018,-0.860077,45.933,11.806,538,290.055,58.451,64.021,0
73.001,346.151,0.00288891,0.03554580754182943,-3.33693306,36.243,4.62,932,273.163,52.187,65.043,0
70.69,343.84,0.00290833,0.03148085412384343,-3.45837572,35.602,4.0,787,168.234,49.308,112.088,0
79.368,352.518,0.00283673,0.04926286076259716,-3.01058481,41.726,8.707,568,95.344,60.565,203.486,0
134.56,407.71,0.00245272,0.5440114041734543,-0.60878507,41.671,9.364,276,63.395,57.932,187.823,0
170.74,443.89,0.00225281,1.899470547545346,0.64157519,51.651,10.689,791,117.894,53.714,223.216,1
179.243,452.393,0.00221047,2.475418588002201,0.90640951,55.696,2.898,187,240.039,47.869,110.17,1
130.869,404.019,0.00247513,0.4728712146152211,-0.7489322,40.532,13.399,233,183.787,50.427,176.633,0
142.703,415.853,0.0024047,0.7346255844964351,-0.30839432,43.144,4.29,866,206.494,45.494,181.951,0
64.455,337.605,0.00296204,0.02249824695861283,-3.79431789,44.678,10.655,176,128.688,46.507,62.752,0
78.138,351.288,0.00284667,0.04629561578423839,-3.07270801,39.498,9.774,258,147.614,47.704,88.032,0
163.564,436.714,0.00228983,1.506889085645718,0.41004732,50.864,12.088,437,293.92,48.296,174.051,0
95.062,368.212,0.00271583,0.1049401019115183,-2.25436555,37.833,5.257,888,74.256,44.002,43.05,0
98.819,371.969,0.0026884,0.1245808844493989,-2.0828001,46.069,6.868,109,256.83,61.72,65.723,0
75.473,348.623,0.00286843,0.04040458109151416,-3.20881211,44.447,3.764,287,132.02,52.009,58.212,0
106.625,379.775,0.00263314,0.1760146322924305,-1.73718815,44.139,11.673,193,172.467,55.139,7.243,0
144.232,417.382,0.00239589,0.7762369891891032,-0.25329741,49.809,14.191,728,195.909,58.59,181.873,0
141.519,414.669,0.00241156,0.703745545298548,-0.35133843,44.925,2.443,1010,154.974,52.512,41.927,1
131.464,404.614,0.00247149,0.4837595930333931,-0.7261672,42.529,13.655,446,110.07,49.921,63.117,0
134.772,407.922,0.00245145,0.5483659320748462,-0.60081246,44.048,13.038,1113,25.09,46.126,179.88,0
153.381,426.531,0.0023445,1.070504250800423,0.0681298,51.71,9.781,339,90.943,56.765,191.574,1
126.707,399.857,0.00250089,0.4024973207327236,-0.91006684,45.51,8.282,880,55.94,49.814,75.324,0
141.664,414.814,0.00241072,0.707465754773404,-0.34606605,45.482,7.36,654,186.482,51.704,243.354,0
69.945,343.095,0.00291464,0.03026164952541362,-3.49787406,40.809,8.596,297,151.17,50.611,216.043,0
62.712,335.862,0.00297741,0.02043591030513725,-3.89046162,35.817,6.67,109,223.374,42.124,134.963,0
134.3,407.45,0.00245429,0.5387120242474788,-0.61857413,43.062,4.478,860,59.78,54.198,200.721,0
58.635,331.785,0.003014,0.01625599625433029,-4.11929344,43.283,5.505,967,242.91,45.978,177.681,0
175.407,448.557,0.00222937,2.19938239292705,0.78817659,52.118,4.161,502,50.51,42.209,237.302,1
84.077,357.227,0.00279934,0.0622433854866686,-2.77670301,44.172,11.11,195,28.37,59.807,63.717,0
68.991,342.141,0.00292277,0.02876188218599682,-3.5487043,38.668,14.042,994,254.121,58.38,168.381,0
119.003,392.153,0.00255003,0.2960113463047033,-1.21735749,42.016,6.829,914,115.196,54.988,76.708,0
72.983,346.133,0.00288906,0.03551242329410527,-3.33787269,39.482,10.525,393,20.01,42.367,121.958,0
36.675,309.825,0.00322763,0.004273017879815992,-5.45543494,42.42,12.931,298,153.512,58.347,235.957,0
59.256,332.406,0.00300837,0.01683869321462441,-4.08407587,40.319,13.395,339,261.204,51.51,11.28,0
140.516,413.666,0.00241741,0.6784734460046135,-0.38790994,49.023,8.846,195,230.292,52.415,24.07,0
151.957,425.107,0.00235235,1.019192086401254,0.01901024,52.003,11.911,844,114.737,50.358,47.315,1
176.263,449.413,0.00222512,2.258577312540675,0.81473511,51.326,14.174,228,173.988,49.822,191.16,0
124.727,397.877,0.00251334,0.3723551321484574,-0.98790722,41.857,12.889,831,186.83,49.57,186.711,0
170.724,443.874,0.00225289,1.898506051353055,0.64106729,48.007,12.282,574,99.026,42.434,5.583,0
114.429,387.579,0.00258012,0.2452245561981283,-1.40558093,45.64,13.396,801,153.041,61.762,67.182,0
179.569,452.719,0.00220888,2.500185883877524,0.91636508,50.012,5.02,1142,192.177,61.748,125.799,1
126.217,399.367,0.00250396,0.3948463812439574,-0.9292585,39.012,1.057,685,97.294,48.743,110.625,0
34.379,307.529,0.00325173,0.003675183969591799,-5.60615209,39.961,6.53,996,90.602,44.655,27.742,0
143.517,416.667,0.0024,0.7565309641616894,-0.27901182,42.207,6.887,123,87.243,60.899,226.325,0
34.597,307.747,0.00324942,0.003728515146347293,-5.59174521,40.166,11.944,643,13.519,44.731,151.118,0
94.523,367.673,0.00271981,0.1023592216231987,-2.27926687,45.347,5.012,476,79.995,52.871,163.537,0
136.662,409.812,0.00244014,0.5885458638366189,-0.53010042,41.464,12.475,1002,191.08,42.535,161.377,0
34.996,308.146,0.00324521,0.003827936276038495,-5.56542945,42.9,11.07,313,195.692,59.108,221.38,0
125.541,398.691,0.00250821,0.3844995781150014,-0.95581259,38.432,12.189,1025,38.513,57.52,103.855,0
170.376,443.526,0.00225466,1.877631977387686,0.6300114,45.919,4.182,1123,244.86,56.268,81.8,1
69.006,342.156,0.00292264,0.02878494151367685,-3.54790289,42.937,2.526,532,62.688,55.283,226.002,0
61.13,334.28,0.0029915,0.01871195631333409,-3.97859258,36.684,4.677,1039,276.197,58.175,144.527,0
76.58,349.73,0.00285935,0.04276545183669088,-3.1520247,39.199,9.401,459,141.449,42.655,95.262,0
43.705,316.855,0.00315602,0.006687302696352058,-5.00754467,43.449,1.605,539,149.831,61.946,27.501,0
116.641,389.791,0.00256548,0.2687418744243059,-1.31400393,43.727,14.999,379,232.159,45.334,23.144,0
79.967,353.117,0.00283192,0.05076805198573801,-2.98048802,40.928,13.286,495,123.101,41.657,65.063,0
113.095,386.245,0.00258903,0.2319309268645531,-1.46131568,46.382,7.891,433,83.577,59.132,181.91,0
105.358,378.508,0.00264195,0.1665739914142637,-1.79231568,45.78,8.714,916,151.996,43.896,88.394,0
132.603,405.753,0.00246455,0.5052132148278875,-0.68277473,44.829,8.791,910,170.412,59.992,237.074,0
36.651,309.801,0.00322788,0.004266340586529279,-5.45699882,39.187,7.374,1145,110.969,52.528,76.324,0
98.398,371.548,0.00269144,0.1222297660077427,-2.10185268,44.741,9.061,1187,157.784,43.111,182.261,0
128.833,401.983,0.00248767,0.4372105352831523,-0.82734043,44.753,1.2,619,79.388,51.287,82.588,0
106.969,380.119,0.00263076,0.1786576190825989,-1.72228405,37.234,1.217,642,168.44,59.88,164.892,0
162.133,435.283,0.00229736,1.437584560239476,0.36296432,50.446,9.575,471,20.611,55.607,221.283,1
117.152,390.302,0.00256212,0.2744472831844413,-1.29299608,44.612,10.754,532,25.741,43.944,75.905,0
90.519,363.669,0.00274975,0.0848764224328687,-2.46655893,42.668,8.405,859,98.661,51.32,28.182,0
178.813,451.963,0.00221257,2.443071250398704,0.89325596,48.903,6.999,536,171.379,54.78,5.042,1
42.683,315.833,0.00316623,0.00627351189781602,-5.07141897,41.271,4.139,216,149.001,45.374,193.866,0
130.56,403.71,0.00247703,0.4673012433574916,-0.76078117,44.204,14.47,248,258.344,57.353,147.556,0
137.335,410.485,0.00243614,0.6034584024082679,-0.50507817,43.756,8.307,818,286.093,60.897,156.743,0
147.147,420.297,0.00237927,0.8612528222086813,-0.14936718,45.194,8.269,1184,239.871,46.132,25.968,0
41.512,314.662,0.00317801,0.005827799855535718,-5.14511573,35.447,12.181,517,287.499,58.757,190.905,0
95.031,368.181,0.00271606,0.1047901242209826,-2.25579575,41.274,6.176,1048,141.077,47.457,82.85,0
43.599,316.749,0.00315707,0.006643273504068054,-5.01415044,40.986,6.147,887,106.835,52.042,124.656,0
122.98,396.13,0.00252442,0.3474155082716176,-1.05723379,38.624,5.091,456,52.269,47.113,225.564,0
52.466,325.616,0.0030711,0.01137384009663203,-4.47643929,42.793,4.468,958,151.521,44.524,205.598,0
118.594,391.744,0.00255269,0.2911230644404385,-1.2340092,45.026,10.868,676,50.864,61.111,209.722,0
148.689,421.839,0.00237057,0.9094000217353565,-0.09497021,45.907,14.78,1182,155.575,57.707,228.3,0
101.335,374.485,0.00267033,0.1394805395622388,-1.96983019,40.228,8.155,783,193.781,57.201,130.238,0
54.174,327.324,0.00305508,0.01257292837353042,-4.37620932,38.764,12.449,249,41.314,44.915,73.24,0
57.404,330.554,0.00302522,0.01515392236152935,-4.18949588,38.193,4.656,371,17.748,51.804,53.777,0
31.731,304.881,0.00327997,0.003080096190804144,-5.78279445,38.451,9.176,157,31.05,45.015,100.312,0
125.499,398.649,0.00250847,0.3838646091152326,-0.95746537,47.357,12.695,359,78.901,50.999,100.897,0
30.702,303.852,0.00329108,0.002873376438192631,-5.85226748,37.382,2.306,316,39.913,53.077,44.579,0
74.892,348.042,0.00287322,0.03921244655696331,-3.23876107,39.235,9.012,817,16.821,47.065,63.978,0
172.713,445.863,0.00224284,2.021674676031709,0.70392622,52.968,1.31,244,13.989,49.814,70.498,1
157.783,430.933,0.00232055,1.243487416106541,0.21791986,53.022,14.601,202,159.039,46.077,204.123,1
105.504,378.654,0.00264093,0.167638673645417,-1.78594437,43.748,13.704,647,121.259,41.97,109.974,0
170.746,443.896,0.00225278,1.899832341996615,0.64176564,47.837,11.592,530,206.473,50.443,185.629,0
92.157,365.307,0.00273742,0.091680716631677,-2.38944321,36.992,13.19,540,289.004,59.323,113.342,0
40.47,313.62,0.00318857,0.005455360178538538,-5.21115663,38.391,13.185,718,48.554,61.697,118.159,0
150.54,423.69,0.00236022,0.9702557283360332,-0.0301956,42.979,4.467,832,10.614,55.093,235.139,0
101.728,374.878,0.00266753,0.141944210448584,-1.95232118,42.654,10.208,717,125.782,43.012,203.174,0
88.604,361.754,0.00276431,0.07749041107965439,-2.55760108,38.07,3.969,170,247.676,61.48,89.693,0
63.773,336.923,0.00296804,0.02167017296543691,-3.83181848,36.149,6.995,1169,108.853,60.641,240.66,0
169.263,442.413,0.00226033,1.812187781751393,0.59453483,49.767,5.738,1100,209.573,47.452,166.033,1
50.034,323.184,0.00309421,0.00984310862755472,-4.6209837,43.781,2.203,107,224.584,51.977,129.07,0
57.701,330.851,0.00302251,0.01541351567873119,-4.17251051,40.042,7.082,905,298.893,61.403,6.292,0
58.466,331.616,0.00301554,0.01610057266618082,-4.12890044,41.783,5.135,1138,157.599,53.442,92.144,0
88.737,361.887,0.00276329,0.07798436578350174,-2.55124691,42.263,12.684,163,88.314,58.237,23.292,0
133.802,406.952,0.00245729,0.5286869140004512,-0.63735887,48.293,13.017,690,175.904,51.583,135.424,0
55.053,328.203,0.00304689,0.01323310211310204,-4.32503385,38.126,12.49,114,144.804,42.153,191.106,0
178.144,451.294,0.00221585,2.393463889806688,0.87274164,56.636,1.079,622,191.612,54.721,247.385,1
163.247,436.397,0.00229149,1.491293636059275,0.39964396,44.18,4.95,458,10.628,47.624,23.282,0
130.143,403.293,0.00247959,0.4598751183528297,-0.77680031,43.959,1.687,1095,53.449,52.095,19.044,1
74.823,347.973,0.00287379,0.03907296538199342,-3.24232447,39.963,9.661,506,135.553,58.131,32.914,0
85.795,358.945,0.00278594,0.06768416997133597,-2.69290295,39.392,9.722,315,202.47,59.957,217.551,0
178.939,452.089,0.00221195,2.452512097423892,0.89711285,57.386,2.429,787,296.801,54.183,13.946,1
110.435,383.585,0.00260698,0.207295885235064,-1.57360811,42.175,6.713,286,161.099,48.273,202.776,0
154.347,427.497,0.0023392,1.106569605832011,0.10126478,44.65,12.26,1141,253.137,44.941,131.817,0
123.699,396.849,0.00251985,0.3574972354708706,-1.02862765,44.619,3.698,231,135.756,43.103,60.889,0
43.878,317.028,0.0031543,0.006759725169427056,-4.99677305,40.52,8.23,849,53.149,60.058,55.477,0
57.463,330.613,0.00302468,0.01520517798033378,-4.18611925,39.066,7.609,802,268.405,41.835,169.443,0
150.14,423.29,0.00236245,0.9568148492329269,-0.04414538,48.284,8.536,791,96.484,48.961,145.074,0
76.968,350.118,0.00285618,0.04362146707569996,-3.13220589,45.392,6.574,619,296.752,49.575,207.675,0
110.531,383.681,0.00260633,0.2081433263578496,-1.56952837,45.724,6.063,1133,127.993,60.579,249.999,0
93.834,366.984,0.00272491,0.09914175592941028,-2.31120457,40.989,7.867,451,91.235,44.032,99.928,0
155.987,429.137,0.00233026,1.170202938488474,0.15717719,52.696,12.707,250,33.407,44.705,27.915,1
105.127,378.277,0.00264357,0.1649015990483609,-1.80240635,44.893,11.18,593,209.356,43.697,169.311,0
141.16,414.31,0.00241365,0.6946077480229642,-0.36440798,49.278,9.402,734,252.82,45.121,249.094,0
145.861,419.011,0.00238657,0.8228021997606824,-0.19503945,41.237,6.576,238,124.517,51.413,197.925,0
162.469,435.619,0.00229558,1.453605807695154,0.37404723,49.421,6.255,943,142.927,56.804,84.803,1
108.898,382.048,0.00261747,0.1941341890506486,-1.63920566,41.351,9.438,922,190.283,52.167,57.308,0
60.148,333.298,0.00300032,0.01770834559167809,-4.03371925,44.392,2.773,348,73.902,49.594,111.781,0
115.34,388.49,0.00257407,0.2546821079724554,-1.36773915,39.077,1.653,342,166.676,49.462,91.767,0
162.19,435.34,0.00229706,1.440291695105446,0.36484566,48.275,1.776,1189,169.4,47.62,193.438,1
159.051,432.201,0.00231374,1.297579988288333,0.26050098,50.846,9.031,200,250.983,53.966,199.588,1
58.747,331.897,0.00301298,0.01635973642312821,-4.11293206,41.425,9.614,947,277.657,57.515,207.989,0
103.441,376.591,0.0026554,0.1531358118935052,-1.87643009,40.8,10.795,498,96.727,57.359,22.507,0
91.951,365.101,0.00273897,0.09079931974338121,-2.39910349,43.722,3.383,797,99.644,58.059,232.909,0
149.2,422.35,0.0023677,0.9258608299544965,-0.07703135,48.026,1.341,858,271.29,54.537,105.156,1
144.119,417.269,0.00239654,0.7730933307142597,-0.2573555,44.739,7.349,967,297.942,47.608,88.223,0
113.424,386.574,0.00258683,0.2351493890124812,-1.44753427,38.15,12.584,687,284.334,55.809,124.509,0
43.429,316.579,0.00315877,0.006573204400877041,-5.02475383,44.283,11.812,1189,16.346,57.752,206.164,0
46.823,319.973,0.00312526,0.0081056560055952,-4.81519319,43.311,12.137,1034,245.115,43.978,66.015,0
118.706,391.856,0.00255196,0.2924545927320723,-1.22944586,41.292,12.525,659,248.499,49.101,162.441,0
103.314,376.464,0.0026563,0.1522802245328088,-1.88203287,42.315,4.091,1049,166.835,54.27,230.031,0
38.727,311.877,0.00320639,0.004879987231922995,-5.32261268,44.257,1.748,234,134.851,62.118,231.769,0
142.362,415.512,0.00240667,0.7256137578566563,-0.32073742,45.553,4.714,254,180.832,56.816,19.474,0
109.965,383.115,0.00261018,0.2031904927544967,-1.59361135,42.202,4.987,211,177.328,55.317,76.253,0
48.686,321.836,0.00310717,0.009076721373298735,-4.70204223,40.609,8.752,307,225.365,55.954,213.25,0
159.373,432.523,0.00231202,1.311634956974566,0.27127442,52.59,6.91,576,252.047,62.084,14.537,1
32.596,305.746,0.00327069,0.003264150708129594,-5.72475567,42.652,9.01,878,66.413,50.875,81.012,0
125.306,398.456,0.00250969,0.3809585227860168,-0.96506477,41.044,4.038,714,172.549,49.111,145.563,0
49.171,322.321,0.0031025,0.009346064691134371,-4.67279991,41.586,5.228,771,292.384,56.677,24.811,0
48.727,321.877,0.00310678,0.009099218096441635,-4.69956679,40.852,10.636,388,184.959,51.448,239.502,0
78.341,351.491,0.00284502,0.04677412080601071,-3.0624252,42.522,8.801,536,125.532,44.802,244.245,0
79.571,352.721,0.0028351,0.04976847069362596,-3.00037361,38.706,1.291,553,260.183,46.05,42.177,0
